date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
17:25:30	183878/183878	---M--	200	added ('OK')	image/jpeg	etag:%2265d759d6-2fd56%22	https://actualmente.com.ar/wp-content/uploads/2023/02/la-enfermedad-mental.jpg	C:/Users/Tom/Desktop/bkp-actualmente/actualmente.com.ar/wp-content/uploads/2023/02/la-enfermedad-mental.jpg	(from https://actualmente.com.ar/libros/)
17:25:31	174766/174766	---M--	200	added ('OK')	image/jpeg	etag:%2265d759a2-2d3d3%22	https://actualmente.com.ar/wp-content/uploads/2023/02/vencer-mis-manias.jpg	C:/Users/Tom/Desktop/bkp-actualmente/actualmente.com.ar/wp-content/uploads/2023/02/vencer-mis-manias.jpg	(from https://actualmente.com.ar/libros/)
17:25:31	168195/168195	---M--	200	added ('OK')	image/jpeg	etag:%2265d759b6-2b57b%22	https://actualmente.com.ar/wp-content/uploads/2023/02/miedo-ir-a-la-cama.jpg	C:/Users/Tom/Desktop/bkp-actualmente/actualmente.com.ar/wp-content/uploads/2023/02/miedo-ir-a-la-cama.jpg	(from https://actualmente.com.ar/libros/)
17:25:31	178495/178495	---M--	200	added ('OK')	image/jpeg	etag:%2265d759b6-2e533%22	https://actualmente.com.ar/wp-content/uploads/2023/02/me-obsesiono-demasiado.jpg	C:/Users/Tom/Desktop/bkp-actualmente/actualmente.com.ar/wp-content/uploads/2023/02/me-obsesiono-demasiado.jpg	(from https://actualmente.com.ar/libros/)
17:25:31	167481/167481	---M--	200	added ('OK')	image/jpeg	etag:%2265d759a2-2b7da%22	https://actualmente.com.ar/wp-content/uploads/2023/02/refunfuno-demasiado-libro.jpg	C:/Users/Tom/Desktop/bkp-actualmente/actualmente.com.ar/wp-content/uploads/2023/02/refunfuno-demasiado-libro.jpg	(from https://actualmente.com.ar/libros/)
17:25:31	205679/205679	---M--	200	added ('OK')	image/jpeg	etag:%2265d759d5-3551f%22	https://actualmente.com.ar/wp-content/uploads/2023/02/que-puedo-hacer-algo-no-es-justo.jpg	C:/Users/Tom/Desktop/bkp-actualmente/actualmente.com.ar/wp-content/uploads/2023/02/que-puedo-hacer-algo-no-es-justo.jpg	(from https://actualmente.com.ar/libros/)
17:25:32	60398/60398	---M--	200	added ('OK')	image/jpeg	etag:%2265d759b1-fb33%22	https://actualmente.com.ar/wp-content/uploads/2023/02/adir.jpg	C:/Users/Tom/Desktop/bkp-actualmente/actualmente.com.ar/wp-content/uploads/2023/02/adir.jpg	(from https://actualmente.com.ar/libros/)
17:25:32	76680/76680	---M--	200	added ('OK')	image/jpeg	etag:%2265d759b5-1398c%22	https://actualmente.com.ar/wp-content/uploads/2023/02/ados-2.jpg	C:/Users/Tom/Desktop/bkp-actualmente/actualmente.com.ar/wp-content/uploads/2023/02/ados-2.jpg	(from https://actualmente.com.ar/libros/)
17:25:32	39730/39730	---M--	200	added ('OK')	image/jpeg	etag:%2265d759a8-aa37%22	https://actualmente.com.ar/wp-content/uploads/2023/02/MR-P.jpg	C:/Users/Tom/Desktop/bkp-actualmente/actualmente.com.ar/wp-content/uploads/2023/02/MR-P.jpg	(from https://actualmente.com.ar/libros/)
17:25:32	102653/102653	---M--	200	added ('OK')	image/jpeg	etag:%2265d7599a-1a3f1%22	https://actualmente.com.ar/wp-content/uploads/2023/03/mujeres-y-autismo.jpg	C:/Users/Tom/Desktop/bkp-actualmente/actualmente.com.ar/wp-content/uploads/2023/03/mujeres-y-autismo.jpg	(from https://actualmente.com.ar/libros/)
17:25:32	60607/60607	---M--	200	added ('OK')	image/jpeg	etag:%2265d759b6-fc95%22	https://actualmente.com.ar/wp-content/uploads/2023/03/el-gato-valiente-libro.jpg	C:/Users/Tom/Desktop/bkp-actualmente/actualmente.com.ar/wp-content/uploads/2023/03/el-gato-valiente-libro.jpg	(from https://actualmente.com.ar/libros/)
17:25:33	86623/86623	---M--	200	added ('OK')	image/jpeg	etag:%2265d759d5-16c27%22	https://actualmente.com.ar/wp-content/uploads/2023/03/eres-un-detective-social.jpg	C:/Users/Tom/Desktop/bkp-actualmente/actualmente.com.ar/wp-content/uploads/2023/03/eres-un-detective-social.jpg	(from https://actualmente.com.ar/libros/)
17:25:35	70493/70493	---MCZ	200	added ('OK')	application/json	date:Thu,%2010%20Oct%202024%2020:25:35%20GMT	https://actualmente.com.ar/wp-json/wp/v2/pages/245	C:/Users/Tom/Desktop/bkp-actualmente/actualmente.com.ar/wp-json/wp/v2/pages/245.json	(from https://actualmente.com.ar/agenda/)
17:25:36	2424/2424	---MCZ	200	added ('OK')	application/json	date:Thu,%2010%20Oct%202024%2020:25:36%20GMT	https://actualmente.com.ar/wp-json/oembed/1.0/embed?url=https%3A%2F%2Factualmente.com.ar%2Fagenda%2F	C:/Users/Tom/Desktop/bkp-actualmente/actualmente.com.ar/wp-json/oembed/1.0/embed2aea.json	(from https://actualmente.com.ar/agenda/)
17:25:37	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2010%20Oct%202024%2020:25:37%20GMT	https://actualmente.com.ar/?p=245	C:/Users/Tom/Desktop/bkp-actualmente/actualmente.com.ar/indexe1a1.html	(from https://actualmente.com.ar/agenda/)
17:25:37	2629/2629	---MCZ	200	added ('OK')	text/xml	date:Thu,%2010%20Oct%202024%2020:25:37%20GMT	https://actualmente.com.ar/wp-json/oembed/1.0/embed?url=https%3A%2F%2Factualmente.com.ar%2Fagenda%2F&format=xml	C:/Users/Tom/Desktop/bkp-actualmente/actualmente.com.ar/wp-json/oembed/1.0/embed9026	(from https://actualmente.com.ar/agenda/)
17:25:38	1607256/1607256	---M--	200	added ('OK')	image/png	etag:%226669ddd7-1b3edf%22	https://actualmente.com.ar/wp-content/uploads/2024/03/PECS-1.png	C:/Users/Tom/Desktop/bkp-actualmente/actualmente.com.ar/wp-content/uploads/2024/03/PECS-1.png	(from https://actualmente.com.ar/agenda/)
17:25:38	224514/224514	---M--	200	added ('OK')	image/jpeg	etag:%2266ccbd4f-38741%22	https://actualmente.com.ar/wp-content/uploads/2024/03/Curso-NDBI-Introductorio.jpg	C:/Users/Tom/Desktop/bkp-actualmente/actualmente.com.ar/wp-content/uploads/2024/03/Curso-NDBI-Introductorio.jpg	(from https://actualmente.com.ar/agenda/)
17:25:38	1690897/1690897	---M--	200	added ('OK')	image/png	etag:%226644f869-1cb86b%22	https://actualmente.com.ar/wp-content/uploads/2024/05/ados-2-noviembre.png	C:/Users/Tom/Desktop/bkp-actualmente/actualmente.com.ar/wp-content/uploads/2024/05/ados-2-noviembre.png	(from https://actualmente.com.ar/agenda/)
17:25:38	1441201/1441201	---M--	200	added ('OK')	image/png	etag:%226669e2df-18c528%22	https://actualmente.com.ar/wp-content/uploads/2024/02/TEACCH_Mesa-de-trabajo-1-copia-5.png	C:/Users/Tom/Desktop/bkp-actualmente/actualmente.com.ar/wp-content/uploads/2024/02/TEACCH_Mesa-de-trabajo-1-copia-5.png	(from https://actualmente.com.ar/agenda/)
17:25:39	1286951/1286951	---M--	200	added ('OK')	image/png	etag:%22668572d1-156685%22	https://actualmente.com.ar/wp-content/uploads/2024/07/FORMACION-ADIR.png	C:/Users/Tom/Desktop/bkp-actualmente/actualmente.com.ar/wp-content/uploads/2024/07/FORMACION-ADIR.png	(from https://actualmente.com.ar/agenda/)
17:25:39	10532/10532	---MCZ	200	added ('OK')	application/json	date:Thu,%2010%20Oct%202024%2020:25:39%20GMT	https://actualmente.com.ar/wp-json/wp/v2/pages/2247	C:/Users/Tom/Desktop/bkp-actualmente/actualmente.com.ar/wp-json/wp/v2/pages/2247.json	(from https://actualmente.com.ar/certificaciones-oficiales/)
17:25:39	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2010%20Oct%202024%2020:25:39%20GMT	https://actualmente.com.ar/?p=2247	C:/Users/Tom/Desktop/bkp-actualmente/actualmente.com.ar/index57b6.html	(from https://actualmente.com.ar/certificaciones-oficiales/)
17:25:40	18871/18871	---MCZ	200	added ('OK')	application/json	date:Thu,%2010%20Oct%202024%2020:25:39%20GMT	https://actualmente.com.ar/wp-json/wp/v2/pages/2622	C:/Users/Tom/Desktop/bkp-actualmente/actualmente.com.ar/wp-json/wp/v2/pages/2622.json	(from https://actualmente.com.ar/politica-de-privacidad/)
17:25:40	1322/1322	---M--	200	added ('OK')	image/png	etag:%226604a466-897%22	https://actualmente.com.ar/wp-content/themes/flatsome/assets/img/effects/rain.png	C:/Users/Tom/Desktop/bkp-actualmente/actualmente.com.ar/wp-content/themes/flatsome/assets/img/effects/rain.png	(from https://actualmente.com.ar/wp-content/themes/flatsome/assets/css/effects.css?ver=3.17.7)
17:25:40	2164/2164	---M--	200	added ('OK')	image/png	etag:%226604a466-8ef%22	https://actualmente.com.ar/wp-content/themes/flatsome/assets/img/effects/sparkle1.png	C:/Users/Tom/Desktop/bkp-actualmente/actualmente.com.ar/wp-content/themes/flatsome/assets/img/effects/sparkle1.png	(from https://actualmente.com.ar/wp-content/themes/flatsome/assets/css/effects.css?ver=3.17.7)
17:25:40	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2010%20Oct%202024%2020:25:40%20GMT	https://actualmente.com.ar/?p=2622	C:/Users/Tom/Desktop/bkp-actualmente/actualmente.com.ar/indexaaad.html	(from https://actualmente.com.ar/politica-de-privacidad/)
17:25:40	5183/5183	---M--	200	added ('OK')	image/png	etag:%226604a466-1468%22	https://actualmente.com.ar/wp-content/themes/flatsome/assets/img/effects/sparkle2.png	C:/Users/Tom/Desktop/bkp-actualmente/actualmente.com.ar/wp-content/themes/flatsome/assets/img/effects/sparkle2.png	(from https://actualmente.com.ar/wp-content/themes/flatsome/assets/css/effects.css?ver=3.17.7)
17:25:40	1708/1708	---M--	200	added ('OK')	image/png	etag:%226604a466-715%22	https://actualmente.com.ar/wp-content/themes/flatsome/assets/img/effects/glass1.png	C:/Users/Tom/Desktop/bkp-actualmente/actualmente.com.ar/wp-content/themes/flatsome/assets/img/effects/glass1.png	(from https://actualmente.com.ar/wp-content/themes/flatsome/assets/css/effects.css?ver=3.17.7)
17:25:41	643/643	---M--	200	added ('OK')	image/png	etag:%226604a466-29e%22	https://actualmente.com.ar/wp-content/themes/flatsome/assets/img/effects/glass2.png	C:/Users/Tom/Desktop/bkp-actualmente/actualmente.com.ar/wp-content/themes/flatsome/assets/img/effects/glass2.png	(from https://actualmente.com.ar/wp-content/themes/flatsome/assets/css/effects.css?ver=3.17.7)
17:25:41	7917/7917	---M--	200	added ('OK')	image/png	etag:%226604a466-1f95%22	https://actualmente.com.ar/wp-content/themes/flatsome/assets/img/effects/confetti1.png	C:/Users/Tom/Desktop/bkp-actualmente/actualmente.com.ar/wp-content/themes/flatsome/assets/img/effects/confetti1.png	(from https://actualmente.com.ar/wp-content/themes/flatsome/assets/css/effects.css?ver=3.17.7)
17:25:41	10305/10305	---M--	200	added ('OK')	image/png	etag:%226604a466-28ce%22	https://actualmente.com.ar/wp-content/themes/flatsome/assets/img/effects/confetti2.png	C:/Users/Tom/Desktop/bkp-actualmente/actualmente.com.ar/wp-content/themes/flatsome/assets/img/effects/confetti2.png	(from https://actualmente.com.ar/wp-content/themes/flatsome/assets/css/effects.css?ver=3.17.7)
17:25:41	960/960	---M--	200	added ('OK')	image/png	etag:%226604a466-48d%22	https://actualmente.com.ar/wp-content/themes/flatsome/assets/img/effects/snow1.png	C:/Users/Tom/Desktop/bkp-actualmente/actualmente.com.ar/wp-content/themes/flatsome/assets/img/effects/snow1.png	(from https://actualmente.com.ar/wp-content/themes/flatsome/assets/css/effects.css?ver=3.17.7)
17:25:42	1533/1533	---M--	200	added ('OK')	image/png	etag:%226604a466-657%22	https://actualmente.com.ar/wp-content/themes/flatsome/assets/img/effects/snow2.png	C:/Users/Tom/Desktop/bkp-actualmente/actualmente.com.ar/wp-content/themes/flatsome/assets/img/effects/snow2.png	(from https://actualmente.com.ar/wp-content/themes/flatsome/assets/css/effects.css?ver=3.17.7)
17:25:42	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2010%20Oct%202024%2020:25:42%20GMT	https://actualmente.com.ar/cursos	C:/Users/Tom/Desktop/bkp-actualmente/actualmente.com.ar/cursos	(from https://actualmente.com.ar/cursos/?filtro=pasados)
17:25:42	51691/51691	---M--	200	added ('OK')	image/jpeg	etag:%2265d759b5-d2cf%22	https://actualmente.com.ar/wp-content/uploads/2023/02/Merril-palmer-23-y-24-febrero-600x600.jpg	C:/Users/Tom/Desktop/bkp-actualmente/actualmente.com.ar/wp-content/uploads/2023/02/Merril-palmer-23-y-24-febrero-600x600.jpg	(from https://actualmente.com.ar/cursos/?filtro=pasados)
17:25:42	41596/41596	---M--	200	added ('OK')	image/jpeg	etag:%2265d759a2-b23f%22	https://actualmente.com.ar/wp-content/uploads/2023/01/primeras-intervenciones-en-tea-600x600.jpg	C:/Users/Tom/Desktop/bkp-actualmente/actualmente.com.ar/wp-content/uploads/2023/01/primeras-intervenciones-en-tea-600x600.jpg	(from https://actualmente.com.ar/cursos/?filtro=pasados)
17:25:43	54070/54070	---M--	200	added ('OK')	image/jpeg	etag:%2265d759bf-dd50%22	https://actualmente.com.ar/wp-content/uploads/2023/02/impact-introductorio-600x600.jpg	C:/Users/Tom/Desktop/bkp-actualmente/actualmente.com.ar/wp-content/uploads/2023/02/impact-introductorio-600x600.jpg	(from https://actualmente.com.ar/cursos/?filtro=pasados)
17:25:43	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2010%20Oct%202024%2020:25:42%20GMT	https://actualmente.com.ar/producto/escala-de-desarrollo-infantil-merrill-palmer-r/	C:/Users/Tom/Desktop/bkp-actualmente/actualmente.com.ar/producto/escala-de-desarrollo-infantil-merrill-palmer-r/index.html	(from https://actualmente.com.ar/cursos/?filtro=pasados)
17:25:43	44217/44217	---M--	200	added ('OK')	image/jpeg	etag:%2265d759b0-bc47%22	https://actualmente.com.ar/wp-content/uploads/2023/02/modulo-para-ninos-pequenos-ADOS-2-600x600.jpg	C:/Users/Tom/Desktop/bkp-actualmente/actualmente.com.ar/wp-content/uploads/2023/02/modulo-para-ninos-pequenos-ADOS-2-600x600.jpg	(from https://actualmente.com.ar/cursos/?filtro=pasados)
17:25:43	162109/162109	---M--	200	added ('OK')	image/png	etag:%2265d759d1-2fbc4%22	https://actualmente.com.ar/wp-content/uploads/2023/02/Ninas-adolescentes-y-mujeres-22-y-23-de-abril--600x600.png	C:/Users/Tom/Desktop/bkp-actualmente/actualmente.com.ar/wp-content/uploads/2023/02/Ninas-adolescentes-y-mujeres-22-y-23-de-abril--600x600.png	(from https://actualmente.com.ar/cursos/?filtro=pasados)
17:25:43	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2010%20Oct%202024%2020:25:43%20GMT	https://actualmente.com.ar/producto/primeras-intervenciones-en-tea/	C:/Users/Tom/Desktop/bkp-actualmente/actualmente.com.ar/producto/primeras-intervenciones-en-tea/index.html	(from https://actualmente.com.ar/cursos/?filtro=pasados)
17:25:44	194645/194645	---M--	200	added ('OK')	image/png	etag:%2265d759a2-39726%22	https://actualmente.com.ar/wp-content/uploads/2023/02/impact-avanzado-1-al-4-may-600x600.png	C:/Users/Tom/Desktop/bkp-actualmente/actualmente.com.ar/wp-content/uploads/2023/02/impact-avanzado-1-al-4-may-600x600.png	(from https://actualmente.com.ar/cursos/?filtro=pasados)
17:25:44	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2010%20Oct%202024%2020:25:44%20GMT	https://actualmente.com.ar/producto/impact-improving-parents-as-communication-teachers/	C:/Users/Tom/Desktop/bkp-actualmente/actualmente.com.ar/producto/impact-improving-parents-as-communication-teachers/index.html	(from https://actualmente.com.ar/cursos/?filtro=pasados)
17:25:44	166111/166111	---M--	200	added ('OK')	image/png	etag:%2265d759a9-2fcc2%22	https://actualmente.com.ar/wp-content/uploads/2023/02/Actualizacion-ADI-R-600x600.png	C:/Users/Tom/Desktop/bkp-actualmente/actualmente.com.ar/wp-content/uploads/2023/02/Actualizacion-ADI-R-600x600.png	(from https://actualmente.com.ar/cursos/?filtro=pasados)
17:25:44	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2010%20Oct%202024%2020:25:44%20GMT	https://actualmente.com.ar/producto/introduccion-al-modulo-para-ninos-pequenos-de-ados-2/	C:/Users/Tom/Desktop/bkp-actualmente/actualmente.com.ar/producto/introduccion-al-modulo-para-ninos-pequenos-de-ados-2/index.html	(from https://actualmente.com.ar/cursos/?filtro=pasados)
17:25:44	174078/174078	---M--	200	added ('OK')	image/png	etag:%2265d759d5-32949%22	https://actualmente.com.ar/wp-content/uploads/2023/02/Actualizacion-Ados2-600x600.png	C:/Users/Tom/Desktop/bkp-actualmente/actualmente.com.ar/wp-content/uploads/2023/02/Actualizacion-Ados2-600x600.png	(from https://actualmente.com.ar/cursos/?filtro=pasados)
17:25:45	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2010%20Oct%202024%2020:25:44%20GMT	https://actualmente.com.ar/producto/ninas-adolescentes-y-mujeres-con-tea/	C:/Users/Tom/Desktop/bkp-actualmente/actualmente.com.ar/producto/ninas-adolescentes-y-mujeres-con-tea/index.html	(from https://actualmente.com.ar/cursos/?filtro=pasados)
17:25:45	175081/175081	---M--	200	added ('OK')	image/png	etag:%2265d759a2-335c2%22	https://actualmente.com.ar/wp-content/uploads/2023/07/FLYER-FEED-2023-07-03T090928.155-600x600.png	C:/Users/Tom/Desktop/bkp-actualmente/actualmente.com.ar/wp-content/uploads/2023/07/FLYER-FEED-2023-07-03T090928.155-600x600.png	(from https://actualmente.com.ar/cursos/?filtro=pasados)
17:25:45	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2010%20Oct%202024%2020:25:45%20GMT	https://actualmente.com.ar/producto/impact-avanzado-improving-parents-as-communication-teachers/	C:/Users/Tom/Desktop/bkp-actualmente/actualmente.com.ar/producto/impact-avanzado-improving-parents-as-communication-teachers/index.html	(from https://actualmente.com.ar/cursos/?filtro=pasados)
17:25:45	268175/268175	---M--	200	added ('OK')	image/png	etag:%2265d759b6-4edf1%22	https://actualmente.com.ar/wp-content/uploads/2023/07/post-foto-81-600x600.png	C:/Users/Tom/Desktop/bkp-actualmente/actualmente.com.ar/wp-content/uploads/2023/07/post-foto-81-600x600.png	(from https://actualmente.com.ar/cursos/?filtro=pasados)
17:25:45	234934/234934	---M--	200	added ('OK')	image/png	etag:%2265d7599a-45ac2%22	https://actualmente.com.ar/wp-content/uploads/2023/02/selectividadAlimentaria-600x600.png	C:/Users/Tom/Desktop/bkp-actualmente/actualmente.com.ar/wp-content/uploads/2023/02/selectividadAlimentaria-600x600.png	(from https://actualmente.com.ar/cursos/?filtro=pasados)
17:25:45	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2010%20Oct%202024%2020:25:45%20GMT	https://actualmente.com.ar/producto/actualizacion-y-revision-del-adi-r/	C:/Users/Tom/Desktop/bkp-actualmente/actualmente.com.ar/producto/actualizacion-y-revision-del-adi-r/index.html	(from https://actualmente.com.ar/cursos/?filtro=pasados)
17:25:45	48363/48363	---M--	200	added ('OK')	image/jpeg	etag:%2265d759dc-d31a%22	https://actualmente.com.ar/wp-content/uploads/2023/02/FLYER-FEED-600x600.jpg	C:/Users/Tom/Desktop/bkp-actualmente/actualmente.com.ar/wp-content/uploads/2023/02/FLYER-FEED-600x600.jpg	(from https://actualmente.com.ar/cursos/?filtro=pasados)
17:25:46	66761/66761	---M--	200	added ('OK')	image/jpeg	etag:%2265d759b1-11966%22	https://actualmente.com.ar/wp-content/uploads/2023/02/charla-gratuita-600x600.jpg	C:/Users/Tom/Desktop/bkp-actualmente/actualmente.com.ar/wp-content/uploads/2023/02/charla-gratuita-600x600.jpg	(from https://actualmente.com.ar/cursos/?filtro=pasados)
17:25:46	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2010%20Oct%202024%2020:25:46%20GMT	https://actualmente.com.ar/producto/actualizacion-y-revision-del-ados-2/	C:/Users/Tom/Desktop/bkp-actualmente/actualmente.com.ar/producto/actualizacion-y-revision-del-ados-2/index.html	(from https://actualmente.com.ar/cursos/?filtro=pasados)
17:25:46	153880/153880	---M--	200	added ('OK')	image/png	etag:%2265d759b9-2d45e%22	https://actualmente.com.ar/wp-content/uploads/2023/07/FLYER-FEED-2023-07-06T163053.222-600x600.png	C:/Users/Tom/Desktop/bkp-actualmente/actualmente.com.ar/wp-content/uploads/2023/07/FLYER-FEED-2023-07-06T163053.222-600x600.png	(from https://actualmente.com.ar/cursos/?filtro=pasados)
17:25:46	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2010%20Oct%202024%2020:25:46%20GMT	https://actualmente.com.ar/producto/taller-avanzado-de-esdm/	C:/Users/Tom/Desktop/bkp-actualmente/actualmente.com.ar/producto/taller-avanzado-de-esdm/index.html	(from https://actualmente.com.ar/cursos/?filtro=pasados)
17:25:47	179393/179393	---M--	200	added ('OK')	image/png	etag:%2265d7599a-34f07%22	https://actualmente.com.ar/wp-content/uploads/2023/07/FLYER-FEED-2023-07-06T162255.307-600x600.png	C:/Users/Tom/Desktop/bkp-actualmente/actualmente.com.ar/wp-content/uploads/2023/07/FLYER-FEED-2023-07-06T162255.307-600x600.png	(from https://actualmente.com.ar/cursos/?filtro=pasados)
17:25:47	42523/42523	---M--	200	added ('OK')	image/jpeg	etag:%2265d759dd-bab0%22	https://actualmente.com.ar/wp-content/uploads/2023/02/FLYER-FEED-1-600x600.jpg	C:/Users/Tom/Desktop/bkp-actualmente/actualmente.com.ar/wp-content/uploads/2023/02/FLYER-FEED-1-600x600.jpg	(from https://actualmente.com.ar/cursos/?filtro=pasados)
17:25:47	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2010%20Oct%202024%2020:25:47%20GMT	https://actualmente.com.ar/producto/morethanwords-the-hanen-program/	C:/Users/Tom/Desktop/bkp-actualmente/actualmente.com.ar/producto/morethanwords-the-hanen-program/index.html	(from https://actualmente.com.ar/cursos/?filtro=pasados)
17:25:47	51438/51438	---M--	200	added ('OK')	image/jpeg	etag:%2265d759b1-de73%22	https://actualmente.com.ar/wp-content/uploads/2023/06/FLYER-FEED-2-600x600.jpg	C:/Users/Tom/Desktop/bkp-actualmente/actualmente.com.ar/wp-content/uploads/2023/06/FLYER-FEED-2-600x600.jpg	(from https://actualmente.com.ar/cursos/?filtro=pasados)
17:25:47	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2010%20Oct%202024%2020:25:47%20GMT	https://actualmente.com.ar/producto/teacch-autism-program-oficial/	C:/Users/Tom/Desktop/bkp-actualmente/actualmente.com.ar/producto/teacch-autism-program-oficial/index.html	(from https://actualmente.com.ar/cursos/?filtro=pasados)
17:25:47	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2010%20Oct%202024%2020:25:47%20GMT	https://actualmente.com.ar/producto/selectividad-alimentaria-evaluacion-y-tratamiento/	C:/Users/Tom/Desktop/bkp-actualmente/actualmente.com.ar/producto/selectividad-alimentaria-evaluacion-y-tratamiento/index.html	(from https://actualmente.com.ar/cursos/?filtro=pasados)
17:25:48	69094/69094	---M--	200	added ('OK')	image/jpeg	etag:%2265d759d6-11fd8%22	https://actualmente.com.ar/wp-content/uploads/2023/02/Uso-de-ADOS-ADIR-600x600.jpg	C:/Users/Tom/Desktop/bkp-actualmente/actualmente.com.ar/wp-content/uploads/2023/02/Uso-de-ADOS-ADIR-600x600.jpg	(from https://actualmente.com.ar/cursos/?filtro=pasados)
17:25:48	191395/191395	---M--	200	added ('OK')	image/png	etag:%2265d759d6-37791%22	https://actualmente.com.ar/wp-content/uploads/2023/07/FLYER-FEED-2023-07-03T092620.790-600x600.png	C:/Users/Tom/Desktop/bkp-actualmente/actualmente.com.ar/wp-content/uploads/2023/07/FLYER-FEED-2023-07-03T092620.790-600x600.png	(from https://actualmente.com.ar/cursos/?filtro=pasados)
17:25:48	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2010%20Oct%202024%2020:25:48%20GMT	https://actualmente.com.ar/producto/charla-gratuita-libros-terapeuticos-infantiles-que-puedo-hacer/	C:/Users/Tom/Desktop/bkp-actualmente/actualmente.com.ar/producto/charla-gratuita-libros-terapeuticos-infantiles-que-puedo-hacer/index.html	(from https://actualmente.com.ar/cursos/?filtro=pasados)
17:25:48	235628/235628	---M--	200	added ('OK')	image/png	etag:%2265d759e2-43d2f%22	https://actualmente.com.ar/wp-content/uploads/2023/07/FLYER-FEED-2023-07-03T094126.637-600x600.png	C:/Users/Tom/Desktop/bkp-actualmente/actualmente.com.ar/wp-content/uploads/2023/07/FLYER-FEED-2023-07-03T094126.637-600x600.png	(from https://actualmente.com.ar/cursos/?filtro=pasados)
17:25:50	281467/281467	---M--	200	added ('OK')	image/png	etag:%2265d759cd-51568%22	https://actualmente.com.ar/wp-content/uploads/2023/07/post-foto-82-600x600.png	C:/Users/Tom/Desktop/bkp-actualmente/actualmente.com.ar/wp-content/uploads/2023/07/post-foto-82-600x600.png	(from https://actualmente.com.ar/cursos/?filtro=pasados)
17:25:51	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2010%20Oct%202024%2020:25:49%20GMT	https://actualmente.com.ar/producto/intervencion-en-autismo-mas-alla-de-la-terapia-ocupacional/	C:/Users/Tom/Desktop/bkp-actualmente/actualmente.com.ar/producto/intervencion-en-autismo-mas-alla-de-la-terapia-ocupacional/index.html	(from https://actualmente.com.ar/cursos/?filtro=pasados)
17:25:51	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2010%20Oct%202024%2020:25:49%20GMT	https://actualmente.com.ar/producto/9-habilidades-de-la-comunicacion-criticas/	C:/Users/Tom/Desktop/bkp-actualmente/actualmente.com.ar/producto/9-habilidades-de-la-comunicacion-criticas/index.html	(from https://actualmente.com.ar/cursos/?filtro=pasados)
17:25:51	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2010%20Oct%202024%2020:25:49%20GMT	https://actualmente.com.ar/producto/esdm/	C:/Users/Tom/Desktop/bkp-actualmente/actualmente.com.ar/producto/esdm/index.html	(from https://actualmente.com.ar/cursos/?filtro=pasados)
17:25:51	112128/112128	---MCZ	200	added ('OK')	text/html	date:Thu,%2010%20Oct%202024%2020:25:51%20GMT	https://actualmente.com.ar/producto/certificacion-oficial-ados/	C:/Users/Tom/Desktop/bkp-actualmente/actualmente.com.ar/producto/certificacion-oficial-ados/index.html	(from https://actualmente.com.ar/cursos/?filtro=pasados)
17:25:51	41182/41182	---M--	200	added ('OK')	image/jpeg	etag:%2265d759b7-afd1%22	https://actualmente.com.ar/wp-content/uploads/2023/02/juego-primeras-intervenciones-tea-2-600x600.jpg	C:/Users/Tom/Desktop/bkp-actualmente/actualmente.com.ar/wp-content/uploads/2023/02/juego-primeras-intervenciones-tea-2-600x600.jpg	(from https://actualmente.com.ar/cursos/?filtro=pasados)
17:25:51	180515/180515	---M--	200	added ('OK')	image/png	etag:%2265d759ba-347f2%22	https://actualmente.com.ar/wp-content/uploads/2023/07/FLYER-FEED-2023-07-03T095356.389-600x600.png	C:/Users/Tom/Desktop/bkp-actualmente/actualmente.com.ar/wp-content/uploads/2023/07/FLYER-FEED-2023-07-03T095356.389-600x600.png	(from https://actualmente.com.ar/cursos/?filtro=pasados)
